Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        2     0.00     0.00  std::allocator<std::pair<std::string const, long> >::~allocator()
  0.00      0.00     0.00        2     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl(std::allocator<std::_Rb_tree_node<std::pair<std::string const, long> > > const&, std::less<std::string> const&)
  0.00      0.00     0.00        2     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::begin()
  0.00      0.00     0.00        2     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_Rb_tree(std::less<std::string> const&, std::allocator<std::pair<std::string const, long> > const&)
  0.00      0.00     0.00        2     0.00     0.00  gzFile
  0.00      0.00     0.00        1     0.00     0.00  JDocID::JDocID()
  0.00      0.00     0.00        1     0.00     0.00  JgzData::process(std::vector<std::string, std::allocator<std::string> >&, std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >&, JDocID&, JWordMap&)
  0.00      0.00     0.00        1     0.00     0.00  JgzData::JgzData(char*)
  0.00      0.00     0.00        1     0.00     0.00  JgzIndx::getIndexMp()
  0.00      0.00     0.00        1     0.00     0.00  JgzIndx::initial()
  0.00      0.00     0.00        1     0.00     0.00  JgzIndx::getIndex()
  0.00      0.00     0.00        1     0.00     0.00  JgzIndx::writeout(char*)
  0.00      0.00     0.00        1     0.00     0.00  JgzIndx::JgzIndx(char const*)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, std::string> > > const&)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::pair<long const, std::string> >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::pair<long const, std::string> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::size() const
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::size() const
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::allocator<std::pair<long const, std::string> >(std::allocator<std::pair<long const, std::string> > const&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > > const&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::pair<long const, std::string> >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::pair<long const, std::string> >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::begin()
  0.00      0.00     0.00        1     0.00     0.00  std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::map()
  0.00      0.00     0.00        1     0.00     0.00  std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::map()
  0.00      0.00     0.00        1     0.00     0.00  std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::~map()
  0.00      0.00     0.00        1     0.00     0.00  std::pair<std::_Rb_tree_iterator<std::pair<std::string const, long> >, bool>::pair(std::_Rb_tree_iterator<std::pair<std::string const, long> > const&, bool const&)
  0.00      0.00     0.00        1     0.00     0.00  std::pair<std::_Rb_tree_iterator<std::pair<long const, std::string> >, bool>::pair(std::_Rb_tree_iterator<std::pair<long const, std::string> > const&, bool const&)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::clear()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >)
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_Rb_tree_impl<std::less<std::string>, false>::~_Rb_tree_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_unique(std::pair<std::string const, long> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, long> >*)
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::~_Rb_tree()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_Rb_tree_impl<std::less<long>, false>::_Rb_tree_impl(std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > > const&, std::less<long> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_Rb_tree_impl<std::less<long>, false>::~_Rb_tree_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::pair<long const, std::string> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::begin()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<long const, std::string> >*)
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_Rb_tree(std::less<long> const&, std::allocator<std::pair<long const, std::string> > const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::~_Rb_tree()
  0.00      0.00     0.00        1     0.00     0.00  std::multimap<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::multimap()
  0.00      0.00     0.00        1     0.00     0.00  std::multimap<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::~multimap()
  0.00      0.00     0.00        1     0.00     0.00  std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 0 byte(s) no time propagated

index % time    self  children    called     name
                0.00    0.00     982/6580604     std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_unique(std::_Rb_tree_iterator<std::pair<std::string const, long> >, std::pair<std::string const, long> const&) [128]
                0.00    0.00  158208/6580604     std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string const, long> const&) [65]
                0.00    0.00  159190/6580604     std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_key(std::_Rb_tree_node_base const*) [57]
                0.00    0.00 3121497/6580604     std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_equal(std::pair<std::string const, long> const&) [80]
                0.00    0.00 3140727/6580604     std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, long> > const*) [8]
